ambassador,1
hen,1
pint,0
banker,1
stranger,1
fuel,0
owl,1
colleague,1
cart,0
pioneer,1
outsider,1
darling,1
cap,0
standing,0
jeans,0
organism,1
cage,0
oxygen,0
push,0
bearing,0
dilemma,0
parent,1
nest,0
mouse,1
housewife,1
strap,0
applicant,1
county,0
ball,0
tourism,0
feminist,1
infection,0
actor,1
beard,0
chief,1
killing,0
spray,0
obligation,0
removal,0
placement,0
camp,0
dear,1
pride,0
rebellion,0
journalist,1
surveyor,1
syndrome,0
queen,1
victim,1
reader,1
post,0
slave,1
construction,0
welcome,0
spite,0
experiment,0
cloth,0
reservoir,0
researcher,1
mayor,1
defender,1
conception,0
planning,0
player,1
winter,0
dentist,1
superintendent,1
nurse,1
quotation,0
revelation,0
prisoner,1
aunt,1
distribution,0
craftsman,1
sentiment,0
vicar,1
elbow,0
enemy,1
psychologist,1
origin,0
champion,1
fossil,0
direction,0
graph,0
recruit,1
appraisal,0
beat,0
spectator,1
momentum,0
poet,1
regard,0
remark,0
broker,1
painting,0
scheme,0
kidney,0
ballet,0
author,1
executive,1
criminal,1
widow,1
graduate,1
trainee,1
editor,1
socialist,1
unionist,1
spokesman,1
spouse,1
engineer,1
tutor,1
fisherman,1
bitch,1
scene,0
pet,1
grandmother,1
scrap,0
monastery,0
fool,1
commons,1
tooth,0
bomb,0
offender,1
cheek,0
pigeon,1
provider,1
sufferer,1
valley,0
worker,1
metal,0
reserve,0
trap,0
observer,1
thief,1
frontier,0
chin,0
device,0
commissioner,1
heat,0
sweat,0
owner,1
sanctuary,0
introduction,0
liberal,1
donation,0
trench,0
church,0
accountant,1
landowner,1
treasurer,1
organization,0
resident,1
jockey,1
motorist,1
catch,0
walker,1
veteran,1
spider,1
constable,1
goat,1
staff,1
dialogue,0
rule,0
phone,0
planner,1
novelist,1
boy,1
beast,1
princess,1
practitioner,1
liquid,0
attainment,0
flow,0
decrease,0
duck,1
version,0
teenager,1
conservative,1
bishop,1
allowance,0
opposition,0
lover,1
frog,1
musician,1
runner,1
thought,0
journey,0
worship,0
rescue,0
capitalist,1
configuration,0
witness,1
material,0
leader,1
queue,0
exit,0
batch,0
verb,0
youngster,1
female,1
cat,1
twin,1
wife,1
sanction,0
plate,0
cinema,0
punch,0
bird,1
cattle,1
priest,1
lender,1
civilian,1
farmer,1
rent,0
pain,0
critic,1
foreigner,1
hat,0
inside,0
adaptation,0
shout,0
citizenship,0
scholar,1
library,0
conflict,0
businessman,1
preference,0
suspicion,0
negotiation,0
quality,0
directive,0
adjective,0
notebook,0
salon,0
warrior,1
peer,1
sister,1
pal,1
order,0
director,1
jet,0
patron,1
adult,1
consumer,1
expert,1
temptation,0
collapse,0
professor,1
sea,0
cut,0
bid,0
passenger,1
survivor,1
delegate,1
brother,1
tract,0
pig,1
warehouse,0
academic,1
beneficiary,1
buyer,1
psychology,0
child,1
