developer,1
phrase,0
outlet,0
decision,0
disagreement,0
spider,1
documentation,0
table,0
spine,0
walker,1
twin,1
academic,1
protection,0
animal,1
beast,1
broker,1
enemy,1
cycle,0
mistress,1
man,1
master,1
utility,0
hardship,0
ant,1
customer,1
continuation,0
bowel,0
feed,0
visitor,1
delegate,1
ambassador,1
marriage,0
session,0
information,0
wake,0
speaker,1
suggestion,0
school,0
trench,0
rival,1
chief,1
rug,0
elephant,1
friend,1
lawyer,1
earning,0
erosion,0
disease,0
lady,1
nun,1
cook,1
female,1
guardian,1
engineer,1
noun,0
soccer,0
woman,1
liberal,1
storage,0
filter,0
bee,1
search,0
fridge,0
monastery,0
jockey,1
resident,1
heir,1
scholar,1
landowner,1
court,0
minister,1
musician,1
vehicle,0
pudding,0
situation,0
outsider,1
father,1
service,0
eagle,1
housewife,1
dentist,1
laboratory,0
enzyme,0
governor,1
drill,0
acquisition,0
detective,1
surgeon,1
salary,0
review,0
premise,0
refugee,1
inn,0
track,0
gift,0
professional,1
student,1
cow,1
psychologist,1
duck,1
bubble,0
bitch,1
hunter,1
donation,0
aviation,0
pet,1
warehouse,0
struggle,0
chain,0
veteran,1
canal,0
sociology,0
pier,0
resignation,0
regulation,0
bird,1
sin,0
spectacle,0
widow,1
witness,1
dictionary,0
gene,0
accountant,1
secretary,1
ridge,0
cat,1
siege,0
pupil,1
mosaic,0
boss,1
comparison,0
captain,1
engagement,0
goalkeeper,1
mayor,1
peer,1
champion,1
judge,1
salad,0
follower,1
parade,0
optimism,0
prisoner,1
reporter,1
voter,1
entitlement,0
rear,0
pope,1
administrator,1
supervisor,1
aunt,1
absorption,0
inspector,1
fool,1
insider,1
dot,0
girlfriend,1
steward,1
virgin,1
directive,0
entry,0
prince,1
buyer,1
gall,0
diplomat,1
vicar,1
clash,0
pie,0
newcomer,1
manager,1
donor,1
guild,0
audit,0
degree,0
meal,0
communist,1
announcement,0
analyst,1
gate,0
hunting,0
specification,0
sergeant,1
sufferer,1
finance,0
author,1
advocate,1
jeans,0
lecture,0
activist,1
personality,0
worker,1
string,0
blast,0
profession,0
performer,1
objection,0
husband,1
athlete,1
policeman,1
half,0
dancer,1
contractor,1
adviser,1
proof,0
list,0
composer,1
boy,1
segment,0
researcher,1
assertion,0
jewel,0
professor,1
monk,1
register,0
chancellor,1
brick,1
soldier,1
collaboration,0
knight,1
structure,0
wing,0
alcohol,0
hearing,0
can,0
credibility,0
fire,0
spread,0
opinion,0
wife,1
wicket,0
barrel,0
vat,0
stroke,0
polytechnic,0
output,0
pioneer,1
winner,1
period,0
mammal,1
celebration,0
operator,1
revelation,0
horse,1
pace,0
worm,1
mercy,0
spectator,1
abolition,0
pilot,1
domain,1
immigrant,1
arm,0
owner,1
bang,0
reformer,1
contemporary,1
critic,1
privilege,0
mother,1
lamp,0
lifespan,0
correspondent,1
guerrilla,1
responsibility,0
lunchtime,0
proprietor,1
commissioner,1
learner,1
banker,1
duke,1
jam,0
defender,1
carrier,1
independence,0
box,0
standing,0
limitation,0
destination,0
deal,0
painter,1
uncle,1
consultant,1
percent,0
feature,0
confirmation,0
blame,0
sigh,0
circle,0
servant,1
princess,1
woodland,0
employee,1
maid,1
tourist,1
fact,0
organism,1
philosopher,1
quota,0
orientation,0
journalist,1
spring,0
disorder,0
butterfly,1
passage,0
therapist,1
leader,1
trainee,1
citizen,1
president,1
fox,1
fraction,0
storm,0
impulse,0
doctor,1
nephew,1
compact,0
magazine,0
childhood,0
mate,1
stranger,1
spouse,1
archive,0
shock,0
basin,0
applicant,1
criminal,1
executive,1
exception,0
bride,1
divorce,0
retention,0
episode,0
assistant,1
garage,0
rate,0
associate,1
gardener,1
elder,1
weather,0
routine,0
grandmother,1
distortion,0
manufacturing,0
song,0
referee,1
fisherman,1
investigator,1
player,1
harm,0
pill,0
sheep,1
commons,1
snake,1
data,0
headmaster,1
insight,0
calm,0
fun,0
mainstream,0
whale,1
nationalist,1
colleague,1
rat,1
creature,1
magistrate,1
inhabitant,1
ambiguity,0
expert,1
diet,0
unrest,0
patient,1
fighter,1
darling,1
passenger,1
capitalist,1
case,0
child,1
bloke,1
terrorist,1
sight,0
fish,1
guest,1
lad,1
exit,0
dioxide,0
auditor,1
flood,0
array,0
dog,1
nerve,0
purchaser,1
chemist,1
notebook,0
theorist,1
girl,1
motorist,1
earl,1
working,0
recruit,1
window,0
lecturer,1
grandfather,1
back,0
chairman,1
throat,0
democrat,1
director,1
recipient,1
offer,0
physician,1
staff,1
dolphin,1
commentator,1
instructor,1
acceptance,0
companion,1
timing,0
encouragement,0
verdict,0
socialist,1
fellow,1
solicitor,1
editor,1
ride,0
shareholder,1
skipper,1
candidate,1
diagram,0
king,1
net,0
teenager,1
designer,1
merchant,1
gut,0
resentment,0
clerk,1
import,0
gravel,0
rejection,0
photographer,1
weakness,0
