trait,0
symbol,0
provider,1
fusion,0
guitar,0
transition,0
satellite,0
ant,1
drug,0
priest,1
feminist,1
sauce,0
extract,0
refugee,1
infant,1
episode,0
worker,1
photographer,1
chancellor,1
girl,1
strategy,0
journalist,1
period,0
lion,1
ship,0
mammal,1
variation,0
republican,1
shock,0
writer,1
cafe,0
capitalist,1
temptation,0
dome,0
aunt,1
proportion,0
airline,0
mercy,0
date,0
dentist,1
director,1
performer,1
wolf,1
planner,1
weakness,0
spectator,1
detection,0
soup,0
tower,0
trading,0
sheep,1
alarm,0
gig,0
percent,0
artist,1
obstacle,0
clerk,1
historian,1
imagination,0
goal,0
scent,0
person,1
prospect,0
display,0
scholar,1
boy,1
particular,0
spouse,1
correspondent,1
beam,0
product,0
terrorist,1
painter,1
youngster,1
investor,1
master,1
nationalist,1
nurse,1
architect,1
prince,1
pupil,1
branch,0
booking,0
network,0
darling,1
graduate,1
disadvantage,0
price,0
variant,0
machinery,0
patron,1
chairman,1
immigrant,1
calf,1
prisoner,1
anniversary,0
contradiction,0
bracket,0
reverse,0
sponsorship,0
fault,0
toy,0
founder,1
module,0
infrastructure,0
influence,0
pal,1
economist,1
theorist,1
craftsman,1
keeper,1
diplomat,1
officer,1
operator,1
flat,0
inspector,1
wing,0
expert,1
adviser,1
teacher,1
plane,0
purchaser,1
orientation,0
tennis,0
visitor,1
motorist,1
panic,0
heir,1
job,0
dolphin,1
curl,0
landowner,1
farmer,1
jockey,1
whale,1
draft,0
foreigner,1
follower,1
warrior,1
kid,1
act,0
rabbit,1
orchestra,0
milk,0
mistress,1
carer,1
human,1
assistant,1
tent,0
butterfly,1
librarian,1
coin,0
surgeon,1
limb,0
carrier,1
revolution,0
developer,1
beneficiary,1
comment,0
score,0
origin,0
philosopher,1
author,1
wash,0
crisis,0
cow,1
plastic,0
coalition,0
opposite,0
pigeon,1
dear,1
sodium,0
renewal,0
fox,1
cat,1
burial,0
unionist,1
excavation,0
woman,1
monk,1
killer,1
intellectual,1
frame,0
breakfast,0
pedestrian,1
expectation,0
producer,1
therapy,0
companion,1
tendency,0
outsider,1
breast,0
soldier,1
information,0
opposition,0
applicant,1
nephew,1
king,1
pioneer,1
inflation,0
ocean,0
academic,1
spy,1
medicine,0
frequency,0
estimate,0
bath,0
physician,1
journal,0
project,0
quarter,0
engineer,1
fortune,0
liability,0
respondent,1
pile,0
referee,1
goalkeeper,1
colleague,1
princess,1
designer,1
colonel,1
peer,1
radio,0
merchant,1
player,1
client,1
ethics,0
guest,1
atmosphere,0
fire,0
hair,0
species,0
captain,1
cousin,1
passport,0
motive,0
table,0
widow,1
fighter,1
publication,0
footstep,0
shadow,0
foot,0
distance,0
curiosity,0
alliance,0
installation,0
thinking,0
communist,1
amateur,1
bureau,0
protection,0
while,0
tiger,1
reformer,1
president,1
gate,0
kettle,0
proprietor,1
donor,1
illusion,0
tutor,1
dining,0
thumb,0
simplicity,0
rope,0
activist,1
treasurer,1
spokesman,1
spoon,0
sergeant,1
father,1
commons,1
step,0
policeman,1
insurance,0
participant,1
news,0
photo,0
thanks,0
lawyer,1
brow,0
guerrilla,1
analysis,0
quotation,0
penny,0
turn,0
suit,0
sanction,0
opponent,1
pope,1
chief,1
twin,1
mate,1
elephant,1
heat,0
headquarters,0
instructor,1
commentator,1
friend,1
insider,1
manufacture,0
criminal,1
threshold,0
picture,0
deputy,1
citizenship,0
eagle,1
velocity,0
round,0
norm,0
observer,1
reality,0
skipper,1
effect,0
socialist,1
fabric,0
autumn,0
queen,1
grandfather,1
play,0
fellow,1
domination,0
reporter,1
cage,0
triumph,0
worm,1
predator,1
treat,0
engagement,0
sale,0
stadium,0
offender,1
therapist,1
rat,1
hunter,1
grandmother,1
commander,1
sugar,0
host,1
stock,0
sleeve,0
tile,0
spider,1
fool,1
critic,1
cattle,1
cheese,0
probability,0
plaintiff,1
correspondence,0
psychologist,1
reader,1
uncle,1
jazz,0
deal,0
