heart,0
charity,0
sheep,1
tutor,1
strap,0
man,1
exception,0
horse,1
pound,0
person,1
anniversary,0
drum,0
west,0
professor,1
pursuit,0
inspiration,0
adoption,0
emperor,1
architect,1
mosaic,0
companion,1
chapel,0
goat,1
pig,1
parent,1
contemporary,1
baby,1
producer,1
princess,1
defendant,1
role,0
football,0
economist,1
grandfather,1
opera,0
concern,0
sponsorship,0
information,0
hunter,1
making,0
productivity,0
maid,1
accountant,1
access,0
capitalism,0
landing,0
workshop,0
husband,1
designer,1
socialism,0
yard,0
sunshine,0
north,0
citizen,1
operator,1
diplomat,1
hearing,0
foreigner,1
program,0
conservative,1
boot,0
century,0
south,0
field,0
poet,1
radio,0
cattle,1
rape,0
celebration,0
bullet,0
print,0
reduction,0
soldier,1
recovery,0
activist,1
superintendent,1
brake,0
cap,0
theology,0
disability,0
thief,1
rejection,0
fate,0
calorie,0
manifestation,0
current,0
runner,1
management,0
conclusion,0
electronics,0
perspective,0
room,0
burn,0
district,0
replacement,0
mother,1
meaning,0
statistics,0
pleasure,0
disagreement,0
nationalist,1
professional,1
lab,0
partner,1
deputy,1
sample,0
therapy,0
musician,1
grandmother,1
reformer,1
pensioner,1
guardian,1
war,0
objective,0
noise,0
dolphin,1
doctor,1
visitor,1
owl,1
month,0
scream,0
auditor,1
fair,0
enthusiast,1
highway,0
disclosure,0
stuff,0
conspiracy,0
emotion,0
strength,0
chancellor,1
criminal,1
researcher,1
shout,0
string,0
destruction,0
bend,0
luxury,0
fare,0
rabbit,1
peasant,1
television,0
crystal,0
sergeant,1
policeman,1
speaker,1
miner,1
decline,0
clinic,0
source,0
merchant,1
lion,1
sufferer,1
legislature,0
slave,1
academic,1
margin,0
murderer,1
delegate,1
boy,1
pet,1
node,0
steward,1
vacuum,0
male,1
colleague,1
hen,1
trainee,1
burden,0
killer,1
demonstrator,1
coast,0
inheritance,0
salt,0
ribbon,0
fox,1
instance,0
selection,0
aunt,1
height,0
applicant,1
composer,1
transport,0
author,1
resident,1
run,0
grace,0
shareholder,1
rifle,0
intent,0
flow,0
officer,1
suspect,1
majesty,0
scientist,1
pudding,0
help,0
sovereignty,0
phase,0
pint,0
darling,1
adviser,1
way,0
suspicion,0
archbishop,1
wife,1
journalist,1
review,0
girlfriend,1
emergence,0
artist,1
plaintiff,1
jockey,1
autumn,0
law,0
church,0
female,1
interface,0
middle,0
completion,0
developer,1
goodness,0
supervisor,1
communism,0
supporter,1
ear,0
landlord,1
direction,0
specialist,1
bet,0
communist,1
danger,0
tip,0
civilian,1
youngster,1
treasurer,1
refugee,1
burst,0
athlete,1
physician,1
chemist,1
servant,1
anger,0
historian,1
witness,1
dwelling,0
investigator,1
bee,1
rugby,0
commentator,1
city,0
hire,0
lad,1
finding,0
gender,0
fight,0
face,0
opponent,1
lover,1
listener,1
boyfriend,1
mistress,1
supply,0
spy,1
fish,1
publication,0
destination,0
fool,1
fellow,1
childhood,0
pond,0
follower,1
jet,0
institution,0
shower,0
stocking,0
want,0
cook,1
pause,0
prisoner,1
correspondent,1
sleeve,0
portion,0
bitch,1
virgin,1
walker,1
feminist,1
democrat,1
teenager,1
introduction,0
analyst,1
reference,0
waiter,1
son,1
leader,1
carrier,1
trouser,0
performer,1
pal,1
cow,1
diary,0
hole,0
path,0
bird,1
attacker,1
vegetable,0
king,1
socket,0
rear,0
hotel,0
garment,0
farmer,1
abuse,0
constable,1
tiger,1
sum,0
hand,0
worm,1
rival,1
participant,1
instructor,1
colonel,1
monitoring,0
mayor,1
term,0
funding,0
girl,1
practitioner,1
mix,0
bear,1
decision,0
recipient,1
tourist,1
interview,0
theft,0
examination,0
owner,1
project,0
customer,1
uncle,1
wound,0
organism,1
keeper,1
admiration,0
robbery,0
user,1
determination,0
enemy,1
hatred,0
chimney,0
spectator,1
tone,0
father,1
wake,0
people,1
passport,0
shadow,0
talk,0
manager,1
monk,1
consumer,1
monarch,1
victim,1
housewife,1
expression,0
obligation,0
retailer,1
ant,1
limestone,0
intellectual,1
observation,0
manufacturing,0
canvas,0
deficiency,0
nun,1
joy,0
expert,1
guy,1
fit,0
copyright,0
bike,0
outfit,0
commons,1
alternative,0
employee,1
repair,0
clause,0
remedy,0
sanction,0
colony,0
nurse,1
knight,1
rat,1
greenhouse,0
reporter,1
transcription,0
spouse,1
grip,0
founder,1
writer,1
gate,0
boss,1
cafe,0
chaos,0
conception,0
novelist,1
peer,1
president,1
inspection,0
innocence,0
beauty,0
master,1
subscription,0
exposure,0
eagle,1
staff,1
deed,0
provision,0
prison,0
dozen,0
booklet,0
grid,0
sailor,1
march,0
survivor,1
surgeon,1
human,1
handling,0
monkey,1
pan,0
medicine,0
carer,1
actress,1
moment,0
commitment,0
associate,1
sheet,0
headquarters,0
bride,1
aviation,0
lawyer,1
painter,1
earl,1
bill,0
pupil,1
volunteer,1
coffee,0
inside,0
inability,0
dentist,1
purchaser,1
keyboard,0
nephew,1
bottle,0
beneficiary,1
culture,0
industry,0
breach,0
comment,0
consultant,1
voter,1
forum,0
twin,1
guest,1
calf,1
passenger,1
spectrum,0
ending,0
colon,0
candidate,1
headmaster,1
cylinder,0
conduct,0
animal,1
kid,1
prince,1
administrator,1
trip,0
graduate,1
regulation,0
businessman,1
brick,1
airport,0
actor,1
solicitor,1
scholar,1
strategy,0
reader,1
government,0
unionist,1
rope,0
footstep,0
theory,0
desert,0
magistrate,1
record,0
adult,1
librarian,1
butterfly,1
continuity,0
specification,0
assistant,1
moral,0
terrorist,1
stranger,1
pin,0
amateur,1
sister,1
dollar,0
friend,1
student,1
fault,0
priest,1
secretary,1
vicar,1
duke,1
worker,1
outsider,1
capitalist,1
cat,1
donor,1
provider,1
breath,0
business,0
domain,1
curriculum,0
insider,1
facility,0
sight,0
