grasp,0
recommendation,0
surveyor,1
steward,1
monkey,1
share,0
graduate,1
nightmare,0
tourist,1
goalkeeper,1
pilot,1
unity,0
rod,0
headline,0
dog,1
follower,1
belief,0
sodium,0
disorder,0
textbook,0
artist,1
mother,1
guest,1
cotton,0
aunt,1
pollution,0
shareholder,1
slot,0
practice,0
trolley,0
murderer,1
suspect,1
flood,0
soldier,1
decay,0
ingredient,0
keeper,1
frontier,0
volunteer,1
founder,1
democrat,1
user,1
breath,0
bomb,0
guess,0
bill,0
accountant,1
director,1
density,0
demonstrator,1
investigator,1
chocolate,0
officer,1
magazine,0
superintendent,1
burst,0
theme,0
fault,0
instructor,1
landlord,1
poverty,0
sake,0
psychologist,1
lawyer,1
baby,1
suffering,0
specialist,1
rabbit,1
quantity,0
teenager,1
soccer,0
novel,0
cow,1
commitment,0
senior,1
gut,0
bucket,0
headmaster,1
refugee,1
predator,1
respondent,1
passage,0
twin,1
lift,0
pad,0
opponent,1
warrior,1
rate,0
stress,0
teacher,1
ridge,0
lady,1
print,0
landowner,1
domain,1
discipline,0
gravel,0
spread,0
loss,0
diplomat,1
uncle,1
hearing,0
sailor,1
trail,0
van,0
judge,1
workshop,0
corridor,0
male,1
dinner,0
edge,0
survivor,1
weekend,0
newspaper,0
transformation,0
nephew,1
snake,1
dentist,1
few,0
transfer,0
farmer,1
spokesman,1
miner,1
girlfriend,1
unionist,1
horse,1
sister,1
truth,0
lane,0
sketch,0
crown,0
beard,0
criminal,1
guy,1
author,1
provider,1
communist,1
cure,0
purchaser,1
time,0
vehicle,0
poison,0
goat,1
stable,0
perception,0
meeting,0
accusation,0
bird,1
owner,1
editor,1
passenger,1
pigeon,1
darling,1
elder,1
prisoner,1
contest,0
tone,0
slave,1
rival,1
drill,0
surplus,0
mate,1
discount,0
stop,0
industry,0
application,0
hurry,0
practitioner,1
cake,0
sentiment,0
bankruptcy,0
help,0
pin,0
ideology,0
light,0
balcony,0
lender,1
finger,0
division,0
accuracy,0
bishop,1
nursing,0
bang,0
senate,0
minister,1
media,0
bloke,1
recovery,0
human,1
secretary,1
intervention,0
grant,0
mobility,0
fax,0
immigrant,1
ride,0
pulse,0
sufferer,1
duck,1
deputy,1
academy,0
home,0
quest,0
trainee,1
pig,1
candidate,1
operator,1
servant,1
majority,0
jail,0
packet,0
coffin,0
heir,1
commons,1
territory,0
designer,1
nationalist,1
trustee,1
cousin,1
hen,1
final,0
grouping,0
glow,0
socialist,1
multimedia,0
inside,0
fame,0
plaintiff,1
spouse,1
result,0
wife,1
chemist,1
drama,0
signature,0
painter,1
disadvantage,0
newcomer,1
advantage,0
historian,1
lover,1
victim,1
boyfriend,1
garment,0
bracket,0
earl,1
signal,0
visitor,1
retailer,1
iron,0
girl,1
governor,1
frustration,0
contempt,0
era,0
pupil,1
commander,1
possession,0
planet,0
liberty,0
manager,1
housewife,1
religion,0
appetite,0
net,0
academic,1
partner,1
boss,1
creature,1
auditor,1
architect,1
hostage,1
union,0
future,0
examination,0
ambassador,1
stadium,0
wave,0
dolphin,1
lion,1
dependence,0
creed,0
solicitor,1
suburb,0
vessel,0
businessman,1
statistics,0
nurse,1
actor,1
account,0
formation,0
route,0
finance,0
job,0
mayor,1
jockey,1
adult,1
lecture,0
cattle,1
hook,0
burden,0
villager,1
dollar,0
assistant,1
colonel,1
preference,0
liberation,0
archbishop,1
hunter,1
conservative,1
complexity,0
distortion,0
citizen,1
athlete,1
cooperation,0
reformer,1
work,0
poet,1
gentleman,1
capital,0
encounter,0
clay,0
partnership,0
guardian,1
county,0
charge,0
beneficiary,1
shelter,0
software,0
revival,0
activist,1
odd,0
colleague,1
stamp,0
fellow,1
resolution,0
portfolio,0
queen,1
inspector,1
journalist,1
virgin,1
recipient,1
worker,1
widow,1
novelist,1
likelihood,0
biography,0
grade,0
emperor,1
terrorist,1
butterfly,1
lack,0
physician,1
mammal,1
lad,1
man,1
consultant,1
professor,1
whale,1
return,0
punch,0
restaurant,0
chamber,0
ribbon,0
equation,0
architecture,0
probe,0
treasurer,1
discussion,0
meat,0
insect,1
son,1
surgeon,1
merchant,1
dancer,1
thief,1
expert,1
infection,0
covenant,0
resident,1
composer,1
pet,1
president,1
command,0
republic,0
tiger,1
thinking,0
runner,1
proprietor,1
mosaic,0
donor,1
obligation,0
investor,1
half,0
requirement,0
king,1
notice,0
possibility,0
fool,1
occasion,0
saying,0
customer,1
detective,1
daughter,1
peer,1
banker,1
agriculture,0
reader,1
afternoon,0
champion,1
challenge,0
female,1
warranty,0
reporter,1
frame,0
list,0
advocate,1
applicant,1
learner,1
name,0
contractor,1
capitalist,1
ocean,0
cat,1
march,0
match,0
society,0
relevance,0
strip,0
wheel,0
filter,0
unrest,0
equilibrium,0
preparation,0
calendar,0
bath,0
college,0
writer,1
therapist,1
sergeant,1
well,0
musician,1
planner,1
child,1
patron,1
quid,0
sea,0
collaboration,0
sentence,0
ant,1
maintenance,0
brother,1
fisherman,1
act,0
interpretation,0
winner,1
listener,1
grin,0
monarch,1
nun,1
amateur,1
lecturer,1
extent,0
monk,1
critic,1
duke,1
talking,0
intellectual,1
chin,0
broker,1
sheep,1
magistrate,1
fish,1
wolf,1
counterpart,0
truck,0
claim,0
pope,1
manor,0
vicar,1
constable,1
conscience,0
marketing,0
delegate,1
mouth,0
mark,0
walker,1
registration,0
bear,1
inn,0
nose,0
thanks,0
disturbance,0
coalition,0
adviser,1
actress,1
foreigner,1
analyst,1
staff,1
engineer,1
politician,1
performer,1
photographer,1
father,1
employee,1
employer,1
calm,0
subscription,0
problem,0
bee,1
guerrilla,1
worm,1
civilian,1
dear,1
benefit,0
focus,0
fantasy,0
hut,0
killer,1
day,0
training,0
administrator,1
frog,1
production,0
researcher,1
infant,1
rat,1
maid,1
fear,0
race,0
supervisor,1
coup,0
tension,0
scholar,1
consumer,1
precision,0
dealing,0
beef,0
tutor,1
proof,0
cathedral,0
contemporary,1
gardener,1
defender,1
librarian,1
grandmother,1
complaint,0
enemy,1
companion,1
undertaking,0
shirt,0
supporter,1
parcel,0
boy,1
inhabitant,1
booklet,0
anger,0
bias,0
mistress,1
patient,1
size,0
whisper,0
peasant,1
defendant,1
correction,0
commentator,1
theorist,1
loop,0
animal,1
treaty,0
singer,1
sale,0
pal,1
gallery,0
coat,0
witness,1
injection,0
neglect,0
knight,1
kid,1
observer,1
enthusiast,1
carrier,1
insider,1
celebration,0
gig,0
component,0
bride,1
captain,1
wine,0
offender,1
fur,0
grave,0
cup,0
people,1
siege,0
attacker,1
priest,1
barn,0
person,1
pottery,0
accommodation,0
sequence,0
ceremony,0
referee,1
youngster,1
bitch,1
bicycle,0
mouse,1
economist,1
quarry,0
policeman,1
container,0
energy,0
clerk,1
woman,1
speaker,1
pudding,0
eagle,1
doctor,1
cook,1
tank,0
carer,1
pedestrian,1
elephant,1
leader,1
justice,0
scientist,1
continuation,0
pity,0
cruelty,0
prince,1
amendment,0
parent,1
flour,0
noun,0
diagram,0
master,1
developer,1
printing,0
ticket,0
duty,0
phone,0
voter,1
friend,1
doctrine,0
rack,0
crash,0
commissioner,1
philosopher,1
veteran,1
morale,0
confusion,0
boost,0
beast,1
suite,0
pond,0
trip,0
fighter,1
taxi,0
fox,1
sack,0
stranger,1
chancellor,1
shed,0
outsider,1
mainframe,0
guidance,0
recruit,1
associate,1
dirt,0
rhetoric,0
origin,0
chair,0
imagination,0
republican,1
intelligence,0
participant,1
ability,0
spectator,1
equality,0
league,0
resistance,0
landing,0
emission,0
inequality,0
clash,0
grandfather,1
flight,0
motorist,1
host,1
brick,1
reception,0
spectacle,0
professional,1
population,0
student,1
shop,0
aviation,0
correspondent,1
narrative,0
producer,1
exemption,0
princess,1
feminist,1
marsh,0
system,0
owl,1
border,0
organism,1
calf,1
shower,0
stair,0
client,1
chairman,1
rally,0
craftsman,1
husband,1
subsidiary,0
calculation,0
resentment,0
player,1
analogy,0
spider,1
pioneer,1
pensioner,1
spy,1
executive,1
cabin,0
discretion,0
strategy,0
logic,0
currency,0
buyer,1
skipper,1
liberal,1
waiter,1
exhibition,0
chief,1
