banner,0
gap,0
pilot,1
organism,1
buyer,1
heir,1
consistency,0
unionist,1
sake,0
beginning,0
terrorist,1
actress,1
grandmother,1
master,1
mathematics,0
aids,0
auditor,1
surveyor,1
marathon,0
desk,0
hen,1
dolphin,1
friend,1
resident,1
bitch,1
specialist,1
sigh,0
importance,0
sculpture,0
follower,1
filter,0
customer,1
farmer,1
socialist,1
peer,1
librarian,1
keyboard,0
host,1
fitness,0
correspondence,0
consensus,0
fighter,1
footstep,0
moment,0
clerk,1
intellectual,1
sweat,0
eagle,1
butterfly,1
doctor,1
machine,0
calf,1
motorist,1
associate,1
colleague,1
queen,1
tiger,1
landlord,1
reformer,1
accident,0
fitting,0
graph,0
grandfather,1
headline,0
pigeon,1
compromise,0
economist,1
nose,0
move,0
drawing,0
insider,1
patient,1
spider,1
statistics,0
executive,1
dear,1
gold,0
gardener,1
forecast,0
deficiency,0
scientist,1
love,0
minister,1
immigrant,1
ridge,0
spy,1
activist,1
serum,0
acquisition,0
hearing,0
guy,1
realism,0
moon,0
miracle,0
volume,0
historian,1
inspector,1
prize,0
deposit,0
democrat,1
boost,0
headquarters,0
uncle,1
stocking,0
policy,0
biology,0
sufferer,1
female,1
bishop,1
frog,1
blanket,0
medal,0
tower,0
veteran,1
chase,0
psychologist,1
surgeon,1
civilian,1
beat,0
rival,1
painting,0
geography,0
battery,0
fall,0
twin,1
broadcast,0
stranger,1
size,0
output,0
momentum,0
accusation,0
magistrate,1
pattern,0
description,0
relief,0
linen,0
soldier,1
option,0
atom,0
usage,0
powder,0
user,1
release,0
refugee,1
contemporary,1
custody,0
assistant,1
monarch,1
benefit,0
producer,1
decade,0
gut,0
hunter,1
virgin,1
necessity,0
speech,0
repayment,0
adoption,0
death,0
lorry,0
critic,1
unit,0
soul,0
staff,1
author,1
right,0
link,0
investigator,1
slave,1
commander,1
alliance,0
people,1
teenager,1
thief,1
designer,1
planner,1
princess,1
lender,1
academic,1
craftsman,1
spouse,1
suspension,0
fish,1
penny,0
defender,1
child,1
vicar,1
whole,0
merchant,1
illustration,0
hurry,0
debut,0
pass,0
mistress,1
male,1
lip,0
ride,0
dress,0
interval,0
venue,0
sea,0
toilet,0
set,0
cheek,0
bloke,1
soap,0
midnight,0
jockey,1
request,0
capital,0
secret,0
pope,1
employer,1
advocate,1
threat,0
officer,1
printing,0
treasurer,1
contractor,1
consultant,1
wash,0
earl,1
cause,0
kettle,0
celebration,0
colonel,1
alternative,0
ant,1
emergency,0
rain,0
coalition,0
negligence,0
actor,1
cure,0
residence,0
snow,0
captain,1
curl,0
fisherman,1
cook,1
lump,0
kiss,0
woman,1
weekend,0
knight,1
attraction,0
carrier,1
shareholder,1
outsider,1
mask,0
runner,1
protest,0
brother,1
chief,1
pier,0
deputy,1
domain,1
mouse,1
bird,1
opposite,0
rifle,0
snake,1
voter,1
solicitor,1
identification,0
opportunity,0
scholar,1
graduate,1
inhabitant,1
texture,0
failure,0
professor,1
attacker,1
reverse,0
nephew,1
pen,0
access,0
arrest,0
conservative,1
fuss,0
waiter,1
visitor,1
constable,1
diet,0
guess,0
tourist,1
directory,0
calcium,0
engineer,1
patron,1
deprivation,0
duck,1
trainee,1
supervisor,1
container,0
pig,1
mining,0
telephone,0
cancer,0
legislature,0
edition,0
dancer,1
monastery,0
minute,0
motion,0
youngster,1
criminal,1
supporter,1
preservation,0
ocean,0
red,0
tent,0
resource,0
penalty,0
restoration,0
theorist,1
superintendent,1
aunt,1
investor,1
purchaser,1
broker,1
cylinder,0
adult,1
mammal,1
chemist,1
sunshine,0
nucleus,0
tactic,0
listener,1
camp,0
glass,0
energy,0
plea,0
administrator,1
pool,0
supermarket,0
questionnaire,0
creature,1
composer,1
referee,1
address,0
error,0
senior,1
rug,0
lawyer,1
hostage,1
accountant,1
teacher,1
entity,0
insect,1
fluctuation,0
pupil,1
reign,0
physician,1
label,0
poet,1
space,0
stone,0
fight,0
king,1
specimen,0
heart,0
darling,1
retailer,1
current,0
grammar,0
fellow,1
survivor,1
daughter,1
banker,1
player,1
retreat,0
result,0
lifestyle,0
confidence,0
youth,0
rebel,0
halt,0
killer,1
opposition,0
delay,0
composition,0
detective,1
stitch,0
client,1
trouble,0
keeper,1
monk,1
contempt,0
stimulation,0
operator,1
musician,1
chancellor,1
speaker,1
priest,1
housewife,1
