elder,1
consultation,0
forehead,0
look,0
uncle,1
priest,1
scientist,1
printing,0
economist,1
storm,0
victim,1
bicycle,0
insect,1
language,0
horse,1
predator,1
visitor,1
ignorance,0
exam,0
boundary,0
follower,1
inspector,1
knight,1
surgeon,1
reader,1
psychologist,1
farmer,1
diplomat,1
dentist,1
finding,0
year,0
defendant,1
enemy,1
critic,1
dairy,0
brand,0
grandfather,1
magistrate,1
supervisor,1
consultant,1
writing,0
switch,0
person,1
mug,0
listener,1
contractor,1
agony,0
anxiety,0
satellite,0
cold,0
error,0
dancer,1
caravan,0
certainty,0
growth,0
day,0
table,0
hour,0
studio,0
bite,0
mayor,1
pig,1
effectiveness,0
collaboration,0
ribbon,0
male,1
eyebrow,0
whale,1
secretary,1
ambulance,0
text,0
guardian,1
task,0
recruit,1
parent,1
jockey,1
block,0
expert,1
goodness,0
inch,0
purchaser,1
syllable,0
girl,1
virgin,1
lender,1
prince,1
house,0
spelling,0
murderer,1
creature,1
month,0
insurance,0
bee,1
operator,1
resident,1
gardener,1
resentment,0
likelihood,0
proprietor,1
suffering,0
tutor,1
insider,1
owl,1
king,1
obligation,0
feedback,0
adult,1
chaos,0
steward,1
newcomer,1
rebellion,0
cattle,1
tourist,1
hen,1
cupboard,0
widow,1
pregnancy,0
joke,0
chief,1
director,1
tower,0
call,0
owner,1
worm,1
yield,0
bird,1
criminal,1
peasant,1
merit,0
reserve,0
circuit,0
electron,0
administrator,1
vegetable,0
kid,1
conception,0
beauty,0
communist,1
whisper,0
player,1
staff,1
works,0
ambassador,1
clearance,0
lawyer,1
litigation,0
product,0
auditor,1
client,1
capitalist,1
woman,1
joint,0
barrel,0
ozone,0
appeal,0
negligence,0
prison,0
plaintiff,1
protocol,0
novelist,1
tongue,0
mainframe,0
baby,1
worth,0
sand,0
fact,0
patient,1
people,1
meaning,0
trench,0
respondent,1
enthusiast,1
pal,1
voter,1
auction,0
spouse,1
paragraph,0
bulk,0
democrat,1
requirement,0
cause,0
cat,1
pensioner,1
equation,0
voice,0
breed,0
nation,0
misery,0
daughter,1
developer,1
response,0
snake,1
observer,1
prospect,0
cafe,0
present,0
pet,1
photographer,1
instructor,1
disruption,0
artist,1
skipper,1
editor,1
difficulty,0
peer,1
ambition,0
thrust,0
directive,0
aunt,1
founder,1
phone,0
jewel,0
keeper,1
patron,1
juice,0
cooperation,0
cluster,0
museum,0
guest,1
truth,0
asylum,0
total,0
defect,0
landowner,1
reconstruction,0
knock,0
shareholder,1
mystery,0
sculpture,0
wardrobe,0
leader,1
dependence,0
killer,1
spokesman,1
stomach,0
pilot,1
descent,0
art,0
pigeon,1
success,0
investigator,1
liberal,1
input,0
vicar,1
wage,0
outside,0
cliff,0
runner,1
advance,0
note,0
destination,0
journalist,1
belt,0
ruin,0
customer,1
designer,1
petition,0
engineering,0
speculation,0
facade,0
launch,0
eagle,1
tool,0
weight,0
intent,0
referee,1
spider,1
composer,1
commons,1
outsider,1
continuation,0
grandmother,1
fool,1
registration,0
tariff,0
mercy,0
researcher,1
initiative,0
airline,0
merchant,1
try,0
deputy,1
gentleman,1
cup,0
ant,1
courage,0
lover,1
bloke,1
lion,1
leg,0
thought,0
feel,0
emotion,0
expansion,0
superintendent,1
enterprise,0
attacker,1
surgery,0
ideal,0
sister,1
planner,1
brandy,0
lecturer,1
presentation,0
sailor,1
terrorist,1
venue,0
retailer,1
civilian,1
hunter,1
reservoir,0
bride,1
sex,0
adaptation,0
queen,1
opponent,1
policeman,1
choice,0
surveyor,1
commander,1
teacher,1
noun,0
inhabitant,1
district,0
confirmation,0
trace,0
design,0
prevalence,0
ocean,0
scream,0
push,0
ticket,0
occupation,0
theorist,1
writer,1
gas,0
veteran,1
duke,1
march,0
goalkeeper,1
circular,0
nurse,1
activity,0
warrior,1
preservation,0
skull,0
mother,1
officer,1
boyfriend,1
fluctuation,0
manner,0
passenger,1
style,0
foreigner,1
scholarship,0
promise,0
colony,0
organism,1
amendment,0
teenager,1
son,1
graduate,1
boy,1
archbishop,1
calm,0
lounge,0
castle,0
width,0
lab,0
rule,0
senior,1
symptom,0
chairman,1
stuff,0
warranty,0
dioxide,0
scholar,1
broker,1
constable,1
analyst,1
expression,0
practitioner,1
businessman,1
east,0
chancellor,1
intellectual,1
colleague,1
anniversary,0
mouse,1
pipe,0
hostage,1
singer,1
professional,1
rug,0
conversion,0
dignity,0
consideration,0
philosopher,1
guy,1
donor,1
butterfly,1
qualification,0
republican,1
provider,1
clock,0
purchase,0
screen,0
treasurer,1
aim,0
signal,0
recording,0
exhibition,0
arena,0
duck,1
triangle,0
date,0
reformer,1
loan,0
opening,0
specialist,1
trainee,1
belly,0
measurement,0
fisherman,1
recognition,0
notebook,0
thief,1
worker,1
bishop,1
nephew,1
takeover,0
strike,0
bomb,0
harmony,0
wolf,1
dot,0
jump,0
college,0
goat,1
human,1
physician,1
citizen,1
par,0
child,1
assistant,1
rabbit,1
chance,0
knot,0
